Afghanistan,..,..,..,..,..,..,..,..,..,..,..,..,..,11.66,11.27,10.91,7.20,22.53,2.10,-2.16,3.81,16.59,7.30,4.82,0.57,2.45,5.10,1.95,0.79,..
Latvia,..,..,..,..,..,14.30,12.40,5.88,4.81,1.50,3.59,2.29,5.10,4.94,6.78,11.18,12.44,20.13,11.73,-9.73,-0.40,6.40,3.62,1.64,1.78,0.00,0.86,2.98,3.98,..
Lebanon,15.50,47.66,97.43,24.74,7.87,10.68,1.74,11.55,4.02,0.81,-2.09,-1.53,4.92,1.58,-0.94,-1.09,0.88,3.17,7.56,10.29,0.24,3.36,7.45,3.25,1.14,3.05,0.91,3.63,5.87,..
Lesotho,11.99,17.83,13.94,11.30,7.77,12.82,6.00,9.02,9.92,8.13,6.30,11.47,14.21,2.44,9.60,5.92,9.31,-5.37,12.56,1.25,9.61,8.45,2.43,8.85,12.87,9.88,2.99,3.33,4.39,..
Liberia,..,..,..,..,..,..,..,..,..,..,..,0.72,-1.39,15.51,16.86,0.49,9.13,12.02,17.33,-2.72,6.51,10.92,5.07,3.69,1.80,1.05,4.85,-2.18,-1.85,..
Libya,..,..,..,..,..,..,..,..,..,..,13.31,7.18,27.25,14.36,22.61,28.57,9.46,11.02,21.83,-25.31,14.16,18.25,8.98,-6.67,-17.31,-19.40,-2.56,14.43,15.83,..
Liechtenstein,5.40,5.87,4.02,3.30,0.85,1.80,0.82,0.51,0.01,0.82,1.55,0.99,0.65,0.63,0.81,1.19,1.31,6.58,-2.12,-9.90,..,..,..,..,..,..,..,..,..,..
Lithuania,..,..,..,..,..,..,18.98,11.45,3.35,-1.26,1.28,-0.32,0.32,-0.81,2.69,6.90,6.74,8.57,9.70,-3.30,2.27,5.38,2.78,1.35,0.92,0.09,1.61,4.25,3.32,..
Luxembourg,2.51,1.82,3.73,5.97,3.54,2.33,4.49,-0.96,-2.00,5.80,2.16,0.46,1.68,2.68,2.95,4.20,7.04,1.49,3.88,1.40,3.62,4.77,2.56,1.70,2.74,0.18,0.77,1.72,2.51,..
"Macao SAR, China",10.99,11.64,14.83,9.55,6.74,8.19,2.22,1.64,-1.98,-1.25,-1.67,-1.40,-1.32,0.08,1.92,5.57,7.81,8.82,10.09,0.88,4.78,7.49,6.93,7.73,8.64,4.50,0.91,2.15,3.53,..
North Macedonia,..,93.92,1271.66,442.13,151.89,17.09,2.86,3.93,1.39,2.74,8.18,4.72,0.94,1.65,-0.17,4.90,3.25,4.59,5.49,0.30,2.04,3.72,1.00,4.48,1.45,2.00,3.47,3.42,4.31,..
Madagascar,11.46,12.88,14.42,12.08,41.65,45.12,17.84,7.29,8.44,9.71,7.23,7.27,15.28,2.76,14.30,18.32,11.47,27.24,7.49,6.93,10.22,10.39,5.47,5.45,6.73,6.50,8.96,4.96,7.58,..
Malawi,10.66,10.69,13.28,28.17,26.17,77.22,52.35,20.83,19.55,39.69,30.53,25.62,112.69,10.35,14.85,10.74,19.97,4.10,11.96,7.90,12.13,14.08,17.66,27.30,20.88,20.53,19.54,13.46,8.60,..
Malaysia,3.81,3.58,2.41,3.99,3.94,3.63,3.68,3.48,8.50,0.05,8.86,-1.58,3.13,3.30,6.01,8.86,3.98,4.88,10.39,-5.99,7.27,5.41,1.00,0.17,2.47,1.22,1.66,3.80,0.71,..
Maldives,..,..,..,..,..,..,4.66,4.10,-1.14,2.75,2.03,50.89,0.50,3.11,9.97,9.16,7.37,10.12,11.05,11.29,2.88,12.63,6.78,6.43,4.64,7.93,0.23,1.38,5.27,..
Mali,7.60,-5.82,0.74,3.24,39.56,15.81,-1.65,5.58,1.74,16.29,-0.62,4.68,3.51,-7.59,3.60,7.50,4.65,4.56,6.75,5.18,4.37,12.15,4.60,0.70,1.25,3.09,1.36,1.95,1.84,..
Malta,3.15,3.35,3.55,2.85,3.56,0.78,2.10,5.59,1.38,3.15,7.33,2.70,1.30,-1.30,1.06,1.80,2.86,2.80,3.00,2.69,3.83,2.19,2.07,1.96,2.38,2.43,1.38,2.36,2.12,..
Marshall Islands,4.99,5.04,3.01,3.03,2.62,2.81,2.80,6.74,2.26,3.12,-0.45,-0.32,3.39,1.38,0.87,3.70,1.82,2.93,6.72,-2.30,-0.66,8.32,7.45,-1.04,-0.67,-1.61,7.24,2.01,0.31,..
Mauritania,2.64,41.41,5.74,11.91,11.09,2.84,1.86,12.08,18.45,5.49,5.40,5.04,7.95,7.79,11.75,9.56,18.46,3.37,9.44,1.12,18.88,15.90,0.99,3.01,-9.16,-4.23,3.37,3.45,2.75,..
Mauritius,10.58,8.56,5.36,9.22,6.56,5.40,7.00,5.12,6.96,6.57,3.41,6.23,6.22,5.62,6.85,3.95,11.04,8.31,5.69,-0.65,1.13,3.16,2.47,2.75,1.48,0.96,2.15,1.30,1.71,..
Mexico,28.20,23.43,14.84,36.16,8.81,38.46,26.55,18.74,15.43,16.10,11.15,6.04,5.50,4.04,7.96,5.87,6.39,5.79,6.17,3.95,4.55,5.84,4.07,1.53,4.42,2.79,5.38,6.66,4.97,..
"Micronesia, Fed. Sts.",4.95,5.10,3.03,3.01,2.62,2.25,1.87,0.65,2.99,-0.78,1.08,1.11,0.09,-0.36,0.99,2.10,1.38,3.17,5.01,5.36,3.60,1.60,7.12,0.64,3.02,-5.25,4.05,7.47,9.39,..
Moldova,..,..,..,..,..,..,27.85,12.50,9.46,39.78,27.33,12.09,9.83,14.87,7.99,9.34,13.42,15.91,9.24,2.17,33.30,8.19,7.42,3.92,6.35,9.56,5.67,6.25,3.95,..
Monaco,2.64,2.54,2.14,1.55,1.35,1.31,1.60,1.01,0.90,0.05,1.40,1.65,2.38,1.88,1.59,0.20,2.16,2.56,2.45,0.06,1.06,0.97,1.17,0.76,0.57,1.10,0.11,0.78,0.77,..
Mongolia,23.24,93.32,173.69,318.90,64.32,60.27,10.81,21.67,-1.93,10.88,12.00,10.45,6.37,10.24,16.69,20.10,21.99,11.63,21.45,1.83,39.18,15.12,12.78,2.91,7.45,1.73,2.23,10.53,8.09,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,20.20,3.08,8.32,5.89,4.33,10.11,16.04,7.63,2.41,1.60,1.20,0.18,2.07,1.04,2.22,5.10,3.82,3.23,..
Morocco,7.69,5.40,4.59,3.03,0.66,7.54,0.44,0.71,0.39,0.57,-0.74,0.65,1.21,1.06,1.22,1.19,1.55,3.60,4.53,0.15,0.98,-0.69,0.37,1.31,0.38,2.13,1.48,0.68,1.07,..
Mozambique,..,..,36.05,44.13,49.22,51.80,58.37,9.78,5.55,1.04,11.10,16.00,10.80,4.47,6.75,7.42,7.92,7.58,5.74,0.80,7.98,3.37,3.47,2.98,1.21,7.59,13.68,7.64,2.12,..
Myanmar,18.54,23.75,21.75,36.25,22.08,19.60,23.04,33.79,35.83,22.64,2.46,24.84,41.51,20.50,3.60,19.16,21.30,23.64,13.62,4.88,7.04,10.25,3.13,4.38,4.17,4.14,3.62,6.22,8.28,..
Namibia,6.38,6.00,10.27,9.40,20.69,6.58,14.95,6.94,8.33,6.70,10.19,11.18,10.09,1.14,2.43,5.51,9.41,10.15,10.91,6.96,3.56,3.81,12.88,8.80,6.26,1.95,9.38,9.75,6.97,..
Nauru,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.41,26.15,-18.17,18.09,24.08,-21.65,-11.83,-8.31,5.70,3.41,1.55,..
Nepal,10.72,12.54,18.49,10.77,4.82,6.30,7.82,7.28,4.11,8.89,4.47,11.02,3.93,3.07,4.17,6.12,7.36,7.60,5.62,15.91,15.15,10.81,6.63,6.58,9.35,4.94,5.16,9.68,6.26,..
Netherlands,1.56,3.12,2.50,1.60,2.06,2.06,1.04,2.64,2.08,1.28,3.42,4.18,3.77,2.17,1.20,1.99,2.56,2.07,2.31,0.22,0.94,0.19,1.45,1.28,0.25,0.77,0.45,1.26,2.21,..
New Caledonia,-4.64,3.63,2.84,2.72,2.89,1.33,1.42,2.06,0.21,0.10,-0.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,2.42,0.89,2.00,1.48,1.91,1.43,1.38,1.60,1.12,0.51,2.85,3.80,0.33,2.23,2.81,2.03,2.71,5.39,2.52,2.66,3.14,2.43,-0.24,4.29,0.33,1.33,2.46,2.45,1.07,..
Nicaragua,5016.11,4523.63,23.67,20.39,133.70,13.39,9.61,9.78,14.03,9.23,8.57,7.24,3.25,5.33,9.05,9.87,7.87,9.67,16.20,6.04,6.14,10.21,6.24,4.35,8.39,7.59,4.59,4.12,3.59,..
Niger,-1.60,-5.14,1.10,-0.14,32.71,5.42,4.73,3.10,3.00,2.00,4.52,3.98,3.00,-0.34,1.49,6.57,0.35,4.57,6.88,6.08,3.02,4.39,4.78,1.54,-0.11,0.55,-0.33,0.93,2.59,..
Nigeria,6.67,18.86,46.75,41.64,43.30,75.40,26.49,5.06,6.01,13.43,22.67,10.08,21.11,9.80,22.37,19.86,23.86,7.10,7.92,0.69,16.34,9.78,9.95,4.96,4.66,2.86,9.54,11.12,10.23,..
Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.90,0.80,0.40,0.21,1.57,12.57,2.66,-0.87,-0.62,1.91,1.68,4.11,6.43,4.64,2.00,2.79,..
Norway,3.81,2.21,-0.64,2.29,-0.16,3.06,4.26,2.79,-0.69,6.67,15.39,1.67,-1.63,2.87,5.84,8.75,8.76,2.96,10.41,-5.21,5.97,6.72,3.34,2.56,0.29,-2.85,-1.47,3.95,5.78,..
Oman,24.84,-8.50,1.27,-5.39,-0.45,1.76,7.42,-2.24,-13.35,11.67,17.81,-4.56,4.70,10.35,13.01,22.46,13.63,8.26,33.75,-25.13,15.64,17.15,3.25,-1.57,0.15,-18.84,-8.86,6.78,10.35,..
Pakistan,6.45,13.06,10.06,8.70,12.89,13.87,8.37,13.38,7.53,5.86,24.89,7.89,2.46,4.44,7.75,7.03,19.05,7.27,13.20,20.67,10.85,19.64,5.97,6.97,7.41,4.11,0.40,4.01,2.47,..
Palau,..,..,..,..,..,..,..,..,..,..,..,0.81,0.54,-2.93,2.15,7.51,4.03,1.60,7.76,-1.22,-0.22,0.37,7.32,7.34,4.28,4.76,6.20,-1.12,-2.48,..
Panama,0.57,0.49,5.06,3.55,3.68,0.47,-0.94,1.61,1.00,0.84,-1.25,1.03,1.67,1.13,1.97,1.75,1.97,4.82,7.53,6.47,2.59,5.84,6.18,5.51,4.20,2.48,2.08,2.03,0.75,..
Papua New Guinea,4.14,6.99,2.88,-2.50,7.25,15.85,1.81,8.43,14.54,11.07,13.10,6.91,12.29,5.54,-1.99,12.18,60.51,2.80,11.67,-4.88,9.92,8.83,-0.57,3.59,5.44,-3.85,3.91,7.70,7.12,..
Paraguay,36.61,25.12,14.08,12.22,12.57,11.08,11.42,3.41,16.26,10.68,14.66,13.94,17.95,15.14,11.84,12.95,8.86,12.64,12.19,3.74,4.59,5.09,4.78,4.41,2.80,1.60,4.12,2.15,2.15,..
Peru,6261.24,378.04,69.26,46.38,26.69,13.58,9.69,7.28,5.37,2.93,3.52,0.46,0.11,1.80,6.28,3.50,7.66,1.49,1.10,2.06,5.71,6.75,1.20,1.06,2.43,2.69,3.08,3.62,2.02,..
Philippines,12.97,16.53,7.93,6.83,9.99,7.55,7.66,6.22,22.38,6.59,5.71,5.55,4.16,3.20,5.52,5.83,4.95,3.09,7.55,2.77,4.22,4.02,1.97,2.05,3.16,-0.59,1.69,2.33,3.76,..
Poland,..,55.26,38.63,30.64,37.23,27.98,17.96,13.66,11.03,6.16,6.11,3.12,1.85,0.77,4.91,2.57,1.73,3.71,3.88,3.77,1.66,3.23,2.35,0.29,0.50,0.77,0.31,1.83,1.15,..
Portugal,13.14,10.09,11.45,7.38,7.28,3.43,2.39,3.89,3.83,3.37,3.42,3.72,4.19,3.43,2.40,3.33,3.18,2.97,1.74,1.10,0.64,-0.27,-0.39,2.25,0.70,2.02,1.72,1.51,1.58,..
Puerto Rico,11.85,3.12,2.58,1.89,3.18,2.77,3.91,1.33,6.36,1.47,3.30,5.50,2.55,4.42,-1.29,6.59,5.49,3.78,6.56,4.98,2.49,2.37,1.18,1.18,1.20,1.98,2.22,2.64,2.01,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,-4.95,3.01,17.18,13.11,30.54,8.36,10.97,22.90,-24.22,6.98,18.27,6.37,1.87,-0.20,-24.34,-8.15,8.30,12.95,..
Romania,..,195.00,199.86,227.31,139.02,43.93,44.00,135.34,48.13,49.52,43.18,37.96,22.71,23.15,15.46,12.01,10.61,15.82,16.02,4.09,3.54,3.78,4.01,3.39,1.74,2.61,2.46,4.68,5.88,..
Russian Federation,15.90,128.63,1490.42,887.84,307.30,144.01,46.04,15.06,18.54,72.39,37.70,16.48,15.66,13.66,20.26,19.28,15.12,13.84,18.01,1.97,14.19,24.81,9.04,5.39,7.35,7.59,3.17,5.36,10.30,..
Rwanda,13.46,14.98,7.28,13.87,17.19,51.27,10.92,15.62,2.23,-6.35,2.78,1.15,-5.04,21.79,13.10,9.13,10.53,11.76,14.29,8.25,2.61,8.35,5.27,3.13,4.47,0.29,5.50,7.34,-0.79,..
Samoa,9.01,6.11,8.57,0.65,68.23,-6.98,4.59,11.84,3.41,2.48,2.89,2.43,2.43,2.62,7.02,0.86,9.26,-0.14,8.60,2.44,4.90,0.41,3.64,0.96,-0.16,4.24,1.19,-0.06,2.04,..
San Marino,..,..,..,..,..,..,..,..,1.80,1.54,2.55,2.74,2.35,2.48,1.95,1.74,1.97,1.74,1.68,3.84,-0.42,1.06,2.53,3.42,-3.19,1.27,0.76,0.95,..,..
Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,..,..,12.59,15.67,14.51,18.56,13.07,10.01,26.50,7.57,12.48,7.78,13.61,10.72,8.21,5.12,5.10,1.98,4.69,..
Saudi Arabia,7.10,-2.26,-0.30,-1.66,1.09,5.82,7.84,3.46,-13.93,14.49,10.95,-1.65,5.96,2.32,11.06,20.15,11.57,8.44,17.69,-15.71,17.19,15.53,4.02,-1.22,-2.27,-16.91,-3.05,7.57,11.51,..
Senegal,-0.02,-0.72,-0.93,-0.13,33.89,7.37,4.32,2.05,2.76,0.35,1.94,2.61,3.30,0.51,0.53,2.48,3.99,5.32,6.54,-0.99,1.08,3.54,2.62,0.11,-2.12,1.07,0.95,1.56,2.35,..
Serbia,..,..,..,..,..,..,85.23,18.41,25.41,33.24,78.58,89.24,18.04,12.59,9.09,15.51,12.36,8.70,9.09,7.89,5.73,8.91,6.20,5.13,2.59,1.83,1.46,3.04,2.12,..
Seychelles,6.83,-2.04,4.68,4.10,0.96,-0.78,-1.53,1.08,4.37,2.06,3.98,6.16,3.61,5.95,24.67,0.46,1.44,11.80,34.97,27.49,-4.21,4.50,8.66,4.04,2.29,2.09,-0.79,3.42,4.06,..
Sierra Leone,70.59,128.76,82.02,26.74,25.06,33.60,29.58,2.25,23.78,17.19,3.28,73.84,-3.92,13.14,12.82,16.63,12.33,6.80,9.99,7.78,17.18,17.37,12.04,6.93,1.80,18.86,1.78,14.64,13.43,..
Singapore,4.70,4.44,1.39,3.45,3.46,3.15,1.51,1.08,-1.32,-3.58,3.86,-1.82,-0.89,-1.79,4.07,1.91,1.85,5.92,-1.39,2.96,1.10,1.13,0.48,-0.43,-0.23,3.16,0.79,2.55,1.91,..
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13,0.30,3.87,2.42,1.82,0.29,0.10,3.27,..,..
Slovak Republic,..,..,..,15.58,13.45,9.89,4.54,4.79,4.85,7.22,9.49,5.12,3.94,5.33,5.74,2.54,2.90,1.12,2.86,-1.16,0.49,1.67,1.27,0.51,-0.19,-0.22,-0.51,1.21,2.04,..
Slovenia,..,94.93,208.18,37.08,22.59,25.40,11.45,8.43,7.43,6.53,5.57,8.68,7.58,5.64,3.36,1.52,2.22,4.18,4.47,3.40,-1.03,1.04,0.48,1.60,0.46,1.01,0.75,1.58,2.23,..
Solomon Islands,..,7.25,13.17,13.59,6.95,6.84,12.15,6.26,5.61,3.32,10.70,3.74,12.23,1.70,7.17,5.30,4.26,5.88,11.42,7.26,6.81,14.62,5.01,2.34,2.49,3.08,3.68,1.86,3.46,..
Somalia,215.47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,15.48,15.65,14.57,12.98,9.56,10.21,7.91,7.99,7.79,7.03,8.80,7.64,12.21,5.79,6.53,5.45,6.26,8.85,8.83,7.50,6.35,6.53,5.28,6.16,5.55,5.17,7.21,5.27,3.92,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.83,12.93,38.83,46.51,36.51,-26.70,17.69,..,..,..,..
Spain,7.33,6.94,6.71,4.54,3.88,4.93,3.46,2.36,2.57,2.54,3.33,4.11,4.08,3.93,3.88,4.10,3.98,3.42,2.25,0.14,0.15,-0.02,-0.11,0.40,-0.22,0.55,0.32,1.38,1.09,..
Sri Lanka,20.06,10.62,9.40,9.88,9.77,9.30,10.82,8.92,9.21,4.16,7.28,13.66,8.11,8.75,8.80,10.42,11.28,14.03,16.33,5.88,22.80,3.83,10.83,6.24,2.91,0.65,4.84,8.16,4.34,..
St. Kitts and Nevis,7.60,3.44,5.30,1.99,6.27,0.78,0.65,4.91,2.80,2.78,-3.43,3.94,2.08,1.28,4.68,-0.49,10.54,10.21,2.91,0.06,2.10,5.64,0.11,-0.44,2.69,-0.31,2.31,4.73,-1.49,..
St. Lucia,8.33,5.46,1.76,1.01,2.59,5.05,0.48,2.90,2.39,2.36,1.11,-0.94,0.43,5.23,0.72,6.90,5.16,10.48,-4.20,0.85,9.09,-0.88,-0.01,5.12,3.68,6.17,-0.57,4.11,4.89,..
St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,7.47,4.83,2.54,-1.19,2.37,1.31,3.57,1.36,3.21,1.82,-0.22,6.70,1.02,-3.14,4.01,2.95,3.01,8.41,0.02,-0.87,4.44,-0.33,1.09,2.21,-0.31,2.44,0.61,1.28,0.25,..
Sudan,66.24,88.77,109.23,97.49,159.27,104.56,32.56,47.58,17.66,15.82,9.85,1.61,7.39,9.67,15.67,8.62,9.38,6.67,14.25,3.96,19.58,21.00,34.88,34.90,33.90,17.90,-2.75,32.86,23.93,..
Suriname,49.91,12.34,34.90,157.45,438.26,276.75,11.88,1.49,17.21,73.97,60.74,39.53,37.45,21.32,12.84,15.54,39.04,6.43,15.52,6.48,7.20,13.84,10.74,0.38,1.58,-2.08,27.66,14.59,14.44,..
Eswatini,30.38,8.78,11.19,17.39,10.97,16.65,7.68,11.34,7.41,5.37,25.34,8.94,8.91,6.01,3.87,6.56,4.04,5.01,10.43,9.77,3.20,5.34,8.76,6.53,7.14,5.84,7.34,2.85,2.79,..
Sweden,9.47,8.25,1.02,2.21,2.60,3.80,1.01,1.52,0.82,0.89,1.48,2.47,1.55,1.71,0.31,0.67,1.77,2.85,3.25,2.37,0.95,1.09,1.00,0.93,1.74,2.20,1.50,2.18,2.33,..
Switzerland,4.60,5.41,2.12,2.32,1.18,0.74,0.16,-0.41,-0.12,0.12,1.50,1.02,-0.25,1.13,0.34,0.69,2.10,2.41,2.03,0.36,0.32,0.34,-0.17,0.03,-0.63,-0.63,-0.60,-0.57,0.23,..
Syrian Arab Republic,19.33,7.61,5.12,5.85,13.62,6.68,15.90,6.01,-0.30,7.44,9.70,4.56,-1.31,0.60,10.33,11.97,7.79,11.97,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,6.29,99.63,574.01,1207.21,263.01,294.53,430.41,65.25,87.88,26.50,22.63,30.95,18.78,27.17,17.36,9.57,21.01,27.29,28.15,12.13,12.44,13.32,11.88,3.63,4.76,1.49,5.30,4.38,4.84,..
Tanzania,22.45,28.11,25.38,24.46,31.17,26.86,19.31,20.59,67.20,10.69,8.20,4.82,7.23,8.42,6.89,6.39,5.51,9.10,16.38,9.04,9.43,12.20,10.48,9.67,6.05,7.59,7.47,2.70,4.78,..
Thailand,5.77,5.75,4.49,6.49,4.67,5.74,4.10,4.42,8.06,-2.58,1.33,1.92,1.69,2.15,3.57,5.09,5.10,2.47,5.13,0.19,4.08,3.74,1.91,1.78,1.44,0.72,2.46,2.06,1.41,..
Timor-Leste,..,..,..,..,..,..,..,..,..,..,..,11.79,5.39,6.79,-10.49,1.81,2.38,8.51,7.31,1.91,10.83,13.04,2.65,19.05,-0.71,7.05,0.16,1.04,-1.78,..
Togo,2.98,2.67,3.25,-8.20,35.84,11.08,5.39,2.04,9.56,1.12,10.05,1.63,5.03,-2.89,-1.91,5.88,-0.51,4.97,11.78,1.58,0.63,1.08,1.71,1.72,-0.08,3.48,1.91,0.86,1.33,..
Tonga,12.25,9.46,7.45,0.07,27.17,-2.98,5.07,-0.77,2.24,6.44,3.08,3.23,8.58,9.33,5.88,6.62,17.23,6.15,7.19,-2.34,3.68,5.79,2.39,0.75,0.87,1.41,1.69,4.09,3.59,..
Trinidad and Tobago,15.49,1.57,-6.91,8.81,13.27,4.17,1.85,-3.54,-1.86,4.30,12.04,2.79,-5.19,10.48,8.88,13.32,1.73,12.75,23.79,-27.63,12.73,15.73,0.34,3.74,1.68,-11.31,-0.77,4.95,6.06,..
Tunisia,4.48,7.04,5.69,4.69,4.53,5.35,4.36,14.13,3.27,3.36,3.28,3.91,2.29,2.68,3.35,4.18,3.84,2.11,6.35,3.03,3.82,4.28,4.90,3.82,4.51,3.49,4.70,5.35,6.91,..
Turkey,58.24,59.16,65.20,68.38,104.75,86.01,77.22,81.45,143.69,54.29,49.34,52.92,37.57,23.32,12.45,7.10,9.37,6.22,12.04,5.40,7.01,8.19,7.42,6.27,7.42,7.83,8.10,10.96,16.44,..
Turkmenistan,-20.86,106.16,3089.15,1133.99,952.31,705.72,1014.01,61.80,17.62,23.01,23.46,32.31,25.15,27.15,18.35,7.03,12.25,9.27,59.74,9.76,2.31,12.86,8.27,1.15,0.67,-5.15,-4.84,-1.57,1.20,..
Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.76,2.11,4.24,2.36,1.88,-2.87,0.88,..
Tuvalu,..,2.65,7.34,2.55,-4.66,5.15,12.69,-1.30,2.74,6.12,12.83,5.91,3.32,2.25,5.60,1.50,4.13,-0.13,3.52,0.69,2.64,0.62,0.81,2.11,5.07,4.63,1.00,3.56,4.92,..
Uganda,44.38,26.02,45.07,30.14,6.85,9.38,4.57,3.10,8.79,-0.11,11.12,4.53,-3.17,7.81,15.59,-1.74,2.41,7.32,6.36,34.02,10.57,4.63,21.52,4.03,3.40,5.00,3.64,6.28,3.20,..
Ukraine,16.34,95.62,1761.24,3334.80,953.46,415.81,66.15,18.07,12.01,27.40,23.12,9.84,5.07,8.11,15.15,24.19,14.73,23.10,28.58,13.02,13.92,14.20,7.79,4.34,15.90,38.88,17.10,22.08,15.41,..
United Arab Emirates,3.34,0.81,1.81,1.28,-0.26,3.91,5.77,-0.95,-4.25,8.44,11.46,-2.35,3.77,4.07,8.50,16.53,11.96,12.53,18.53,-15.18,12.49,13.17,2.24,-0.87,-0.91,-15.48,-3.27,5.27,7.80,..
United Kingdom,7.88,6.40,3.35,2.70,1.35,10.15,4.12,1.07,0.95,0.91,1.86,1.00,2.11,2.26,2.55,2.51,2.77,2.58,2.88,1.65,1.53,2.04,1.66,1.90,1.83,0.58,2.14,1.89,1.90,..
United States,3.74,3.38,2.28,2.37,2.14,2.10,1.83,1.72,1.13,1.44,2.24,2.19,1.58,1.86,2.69,3.11,3.03,2.69,1.95,0.76,1.17,2.09,1.92,1.75,1.89,1.07,1.09,1.90,2.44,..
Uruguay,106.84,100.81,59.62,47.85,38.96,41.05,26.43,27.49,12.38,4.33,3.54,4.83,12.62,16.54,10.11,0.68,6.53,9.42,8.02,7.75,4.91,9.01,8.56,8.15,9.37,9.02,7.35,4.71,5.56,..
Uzbekistan,3.98,90.73,712.15,1078.88,1238.60,370.94,81.56,66.09,39.00,44.12,47.29,45.24,45.48,26.77,15.92,21.43,23.47,21.90,26.79,17.26,39.37,21.48,15.51,11.74,14.35,10.42,8.75,19.43,28.14,..
Vanuatu,-1.00,10.30,2.78,2.05,2.35,1.71,2.08,3.18,8.16,3.08,2.18,3.72,2.78,0.79,2.12,0.42,3.87,5.47,7.32,2.31,2.62,3.10,0.41,2.66,1.98,4.45,1.81,4.17,2.86,..
"Venezuela, RB",41.74,21.45,28.24,31.65,62.89,51.76,115.52,33.95,18.89,26.19,29.45,8.00,33.02,34.93,33.95,29.60,17.90,15.45,30.13,7.83,45.94,28.15,14.06,35.50,40.44,..,..,..,..,..
Vietnam,42.10,72.55,32.63,17.41,16.95,17.04,8.70,6.60,8.84,5.73,3.41,2.62,4.70,7.11,8.43,18.81,8.57,9.63,22.67,6.22,12.07,21.26,10.93,4.76,3.66,-0.19,1.11,4.09,3.40,..
Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,..,..,..,5.98,6.88,12.75,-2.09,2.50,-12.34,5.93,2.31,6.37,13.68,-2.44,-2.88,3.28,2.14,1.52,..,..
West Bank and Gaza,..,..,..,..,..,7.78,2.62,-3.83,-5.37,-3.03,10.44,2.34,1.49,-2.13,-1.12,0.73,5.75,5.20,14.26,0.23,13.44,4.45,1.41,8.21,2.11,-3.64,1.18,4.70,-0.09,..
"Yemen, Rep.",..,12.00,13.17,16.38,20.78,45.74,36.77,13.28,-8.34,33.46,23.55,2.66,8.64,10.88,14.11,18.49,13.63,10.90,20.38,-8.71,23.62,18.11,5.89,9.21,7.16,27.13,4.72,19.89,47.17,..
Zambia,106.39,92.65,165.53,143.66,80.74,30.61,24.35,25.40,16.91,17.92,32.61,25.33,19.39,17.61,19.72,16.65,14.54,12.97,10.64,5.56,13.95,11.12,6.99,9.73,5.44,6.66,13.57,10.20,9.33,..
