"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 23, 2014","611.15","620.57","625.92","609.70","262.69K","-2.02%"
"Nov 16, 2014","623.74","639.53","640.93","623.66","290.18K","-2.22%"
"Nov 09, 2014","637.90","644.05","647.10","632.28","285.11K","-0.76%"
"Nov 02, 2014","642.77","644.03","646.76","633.89","201.82K","0.62%"
"Oct 26, 2014","638.78","626.19","638.78","613.23","227.96K","1.47%"
"Oct 19, 2014","629.52","624.98","639.55","622.21","201.48K","0.76%"
"Oct 12, 2014","624.77","650.76","653.69","613.76","243.43K","-4.14%"
"Oct 05, 2014","651.72","658.84","663.65","651.52","265.20K","-1.14%"
"Sep 28, 2014","659.25","650.08","663.54","637.85","322.19K","1.48%"
"Sep 21, 2014","649.63","659.72","663.41","642.83","246.93K","-0.75%"
"Sep 14, 2014","654.54","670.67","674.09","654.54","464.39K","-2.28%"
"Sep 07, 2014","669.78","681.26","683.36","653.53","321.55K","-1.16%"
"Aug 31, 2014","677.62","681.09","684.82","675.32","193.18K","0.12%"
"Aug 24, 2014","676.82","659.13","678.68","657.74","342.90K","3.34%"
"Aug 17, 2014","654.96","646.35","657.39","643.29","303.51K","1.52%"
"Aug 10, 2014","645.13","639.43","650.49","635.82","209.82K","0.50%"
"Aug 03, 2014","641.93","631.14","647.63","631.14","191.73K","1.09%"
"Jul 27, 2014","635.01","640.13","640.27","627.24","166.59K","-1.08%"
"Jul 20, 2014","641.96","644.77","650.97","638.97","122.20K","-0.55%"
"Jul 13, 2014","645.52","628.48","645.52","627.08","137.36K","2.94%"
"Jul 06, 2014","627.10","635.49","639.55","623.73","153.96K","-0.62%"
"Jun 29, 2014","631.02","617.01","633.22","615.06","157.85K","2.30%"
"Jun 22, 2014","616.85","609.03","622.37","608.67","121.15K","1.58%"
"Jun 15, 2014","607.23","619.98","622.73","606.96","185.29K","-1.70%"
"Jun 08, 2014","617.73","609.20","620.84","606.30","135.80K","1.52%"
"Jun 01, 2014","608.48","614.74","617.68","597.70","91.32K","-1.54%"
"May 25, 2014","618.00","594.04","622.35","588.05","154.97K","3.98%"
"May 18, 2014","594.35","582.54","600.15","577.93","150.91K","2.13%"
"May 11, 2014","581.93","578.81","589.78","552.56","192.64K","-1.02%"
"May 04, 2014","587.91","631.64","631.95","568.97","188.93K","-6.99%"
"Apr 27, 2014","632.10","636.49","638.27","626.58","35.40K","-0.67%"
"Apr 20, 2014","636.35","619.86","637.46","612.23","124.69K","2.45%"
"Apr 13, 2014","621.13","668.96","668.96","621.13","211.90K","-6.72%"
"Apr 06, 2014","665.85","669.30","677.09","662.13","162.32K","-0.22%"
"Mar 30, 2014","667.33","677.70","678.81","649.14","222.44K","-1.33%"
"Mar 23, 2014","676.31","688.29","692.83","658.32","316.58K","-0.54%"
"Mar 16, 2014","679.98","672.54","688.70","669.54","363.48K","1.73%"
"Mar 09, 2014","668.39","652.54","673.91","651.78","249.60K","2.60%"
"Mar 02, 2014","651.46","663.17","663.48","631.93","218.12K","-1.86%"
"Feb 23, 2014","663.81","641.39","677.66","638.10","281.19K","3.82%"
"Feb 16, 2014","639.37","638.47","654.31","630.10","288.22K","-0.32%"
"Feb 09, 2014","641.41","622.93","645.94","622.46","256.83K","2.98%"
"Feb 02, 2014","622.82","623.08","632.24","619.05","75.84K","-0.30%"
"Jan 26, 2014","624.70","625.63","625.77","622.31","28.15K","-0.51%"
"Jan 19, 2014","627.91","607.09","640.05","607.09","176.41K","3.70%"
"Jan 12, 2014","605.50","576.52","612.23","575.50","171.72K","5.09%"
"Jan 05, 2014","576.16","563.89","581.07","561.12","123.80K","2.37%"
"Dec 29, 2013","562.80","562.27","564.33","554.68","71.05K","0.09%"
"Dec 22, 2013","562.28","562.86","567.01","559.99","89.21K","0.29%"
"Dec 15, 2013","560.68","563.59","568.03","560.68","105.42K","-1.02%"
"Dec 08, 2013","566.47","574.92","575.59","562.55","117.65K","-0.64%"
"Dec 01, 2013","570.11","569.66","575.72","567.24","126.47K","0.18%"
"Nov 24, 2013","569.06","566.66","573.34","565.31","109.46K","0.49%"
"Nov 17, 2013","566.28","562.54","571.65","562.54","143.95K","1.17%"
"Nov 10, 2013","559.75","557.02","559.95","552.35","110.48K","0.53%"
"Nov 03, 2013","556.78","555.49","562.75","552.24","99.94K","0.37%"
"Oct 27, 2013","554.73","560.40","560.84","552.54","62.88K","-1.04%"
"Oct 20, 2013","560.57","561.28","566.53","558.61","131.32K","0.21%"
"Oct 13, 2013","559.38","551.29","560.31","549.63","94.28K","1.31%"
"Oct 06, 2013","552.16","552.55","560.36","551.86","109.25K","0.02%"
"Sep 29, 2013","552.07","546.10","555.21","545.43","123.55K","1.21%"
"Sep 22, 2013","545.49","535.47","549.39","534.19","102.60K","1.47%"
"Sep 15, 2013","537.57","532.54","537.57","529.56","120.76K","1.20%"
"Sep 08, 2013","531.21","534.22","534.42","523.38","54.63K","-0.67%"
"Sep 01, 2013","534.80","531.15","535.44","522.86","51.36K","0.67%"
"Aug 25, 2013","531.23","541.29","543.38","517.75","84.35K","-2.00%"
"Aug 18, 2013","542.08","559.07","565.56","537.73","104.35K","-3.05%"
"Aug 11, 2013","559.16","553.18","561.12","547.53","73.99K","1.25%"
"Aug 04, 2013","552.27","544.55","556.75","544.17","52.92K","1.22%"
"Jul 28, 2013","545.59","544.40","546.63","536.51","50.34K","0.13%"
"Jul 21, 2013","544.88","557.23","560.49","539.83","107.72K","-2.10%"
"Jul 14, 2013","556.56","551.41","557.45","547.04","96.35K","1.51%"
"Jul 07, 2013","548.27","542.75","548.27","536.52","64.88K","0.90%"
"Jun 30, 2013","543.38","535.91","549.30","531.45","69.58K","0.90%"
"Jun 23, 2013","538.54","554.47","556.13","522.29","116.60K","-2.72%"
"Jun 16, 2013","553.57","562.93","563.86","547.87","123.71K","-1.67%"
"Jun 09, 2013","562.97","591.62","593.17","562.97","103.73K","-4.29%"
"Jun 02, 2013","588.21","581.66","588.21","572.54","111.61K","1.08%"
"May 26, 2013","581.95","567.90","591.05","567.90","131.93K","3.22%"
"May 19, 2013","563.81","551.20","570.81","550.70","109.95K","1.86%"
"May 12, 2013","553.51","552.55","558.34","545.65","69.90K","0.31%"
"May 05, 2013","551.81","542.29","555.64","542.29","65.23K","2.31%"
"Apr 28, 2013","539.33","536.15","539.60","533.69","13.99K","0.36%"
"Apr 21, 2013","537.37","530.23","540.60","525.43","49.17K","0.93%"
"Apr 14, 2013","532.44","555.44","555.44","525.82","57.72K","-4.54%"
"Apr 07, 2013","557.77","572.22","581.01","552.24","97.44K","-2.18%"
"Mar 31, 2013","570.20","553.38","577.33","551.80","97.12K","3.24%"
"Mar 24, 2013","552.28","555.20","563.92","543.26","55.00K","-0.46%"
"Mar 17, 2013","554.84","553.19","566.08","545.23","71.72K","0.27%"
"Mar 10, 2013","553.33","542.44","553.33","540.41","105.54K","2.47%"
"Mar 03, 2013","540.01","546.18","549.47","525.80","66.75K","-1.40%"
"Feb 24, 2013","547.70","555.95","558.90","529.76","85.28K","-0.66%"
"Feb 17, 2013","551.33","577.69","578.57","542.52","119.76K","-3.98%"
"Feb 03, 2013","574.18","566.36","576.47","556.83","87.54K","1.43%"
"Jan 27, 2013","566.09","551.84","577.00","551.84","140.74K","3.43%"
"Jan 20, 2013","547.31","534.72","547.31","518.93","77.59K","2.31%"
"Jan 13, 2013","534.97","538.43","552.11","529.51","147.12K","-1.97%"
"Jan 06, 2013","545.72","500.58","556.64","498.54","183.44K","9.51%"
"Dec 30, 2012","498.31","486.41","499.85","483.84","75.48K","2.66%"
"Dec 23, 2012","485.38","465.23","485.38","463.57","89.83K","4.33%"
"Dec 16, 2012","465.24","459.33","469.75","459.33","130.96K","0.98%"
"Dec 09, 2012","460.74","451.46","463.00","449.80","70.00K","2.43%"
"Dec 02, 2012","449.81","443.60","453.64","440.39","47.38K","1.38%"
"Nov 25, 2012","443.68","450.54","450.64","439.32","28.09K","-1.35%"
"Nov 18, 2012","449.73","454.63","456.43","449.09","37.78K","-1.30%"
"Nov 11, 2012","455.67","455.92","461.97","452.10","51.34K","-0.34%"
"Nov 04, 2012","457.23","437.29","457.23","437.16","55.45K","3.47%"
"Oct 28, 2012","441.90","460.57","463.25","441.42","56.18K","-4.38%"
"Oct 21, 2012","462.16","470.72","471.43","459.23","49.04K","-1.93%"
"Oct 14, 2012","471.26","459.57","474.49","459.56","84.14K","2.41%"
"Oct 07, 2012","460.18","452.48","465.24","452.48","82.37K","1.54%"
"Sep 30, 2012","453.20","454.82","455.27","447.35","57.67K","-0.72%"
"Sep 23, 2012","456.48","455.45","463.75","453.52","49.95K","-0.23%"
"Sep 16, 2012","457.53","464.18","473.64","445.40","103.58K","-1.37%"
"Sep 09, 2012","463.90","463.93","465.92","449.61","76.77K","-0.44%"
"Sep 02, 2012","465.94","466.59","476.00","462.41","49.22K","0.14%"
"Aug 26, 2012","465.29","466.31","468.59","446.83","78.44K","-1.58%"
"Aug 19, 2012","472.75","517.47","521.75","446.06","129.71K","-8.30%"
"Aug 12, 2012","515.55","505.83","518.84","504.37","74.46K","1.77%"
"Aug 05, 2012","506.60","497.90","509.28","497.90","53.95K","1.85%"
"Jul 29, 2012","497.38","487.18","498.49","486.57","42.02K","1.59%"
"Jul 22, 2012","489.61","496.65","500.33","487.62","70.56K","-1.57%"
"Jul 15, 2012","497.43","493.47","507.98","484.62","87.44K","1.03%"
"Jul 08, 2012","492.36","487.75","492.44","479.15","49.99K","0.35%"
"Jul 01, 2012","490.64","496.45","498.47","483.75","55.63K","-1.42%"
"Jun 24, 2012","497.73","499.37","503.58","489.93","68.58K","-0.52%"
"Jun 17, 2012","500.34","509.62","514.55","499.40","76.49K","-1.50%"
"Jun 10, 2012","507.94","507.94","507.94","507.94","-","-0.04%"
"Jun 03, 2012","508.15","508.15","508.15","508.15","-","0.49%"
"May 27, 2012","505.65","505.65","505.65","505.65","-","-1.68%"
"May 20, 2012","514.27","514.27","514.27","514.27","-","1.91%"
"May 13, 2012","504.61","504.61","504.61","504.61","-","-7.91%"
"May 06, 2012","547.94","547.94","547.94","547.94","-","1.00%"
"Apr 29, 2012","542.50","542.50","542.50","542.50","-","0.24%"
"Apr 22, 2012","541.20","541.20","541.20","541.20","-","1.40%"
"Apr 15, 2012","533.74","533.74","533.74","533.74","-","0.27%"
"Apr 08, 2012","532.30","532.30","532.30","532.30","-","4.06%"
"Apr 01, 2012","511.51","511.51","511.51","511.51","-","2.29%"
"Mar 25, 2012","500.07","500.07","500.07","500.07","-","-2.49%"
"Mar 18, 2012","512.84","512.84","512.84","512.84","-","3.21%"
"Mar 11, 2012","496.87","496.87","496.87","496.87","-","2.02%"
"Mar 04, 2012","487.03","487.03","487.03","487.03","-","-3.28%"
"Feb 26, 2012","503.54","503.54","503.54","503.54","-","5.39%"
"Feb 19, 2012","477.77","477.77","477.77","477.77","-","5.88%"
"Feb 12, 2012","451.22","451.22","451.22","451.22","-","-1.53%"
"Feb 05, 2012","458.23","458.23","458.23","458.23","-","1.96%"
"Jan 29, 2012","449.41","449.41","449.41","449.41","-","8.46%"
"Jan 15, 2012","414.34","414.34","414.34","414.34","-","5.05%"
"Jan 08, 2012","394.43","394.43","394.43","394.43","-","5.46%"
"Jan 01, 2012","374.02","374.02","374.02","374.02","-","-3.75%"
"Dec 25, 2011","388.60","388.60","388.60","388.60","-","-0.01%"
"Dec 18, 2011","388.63","388.63","388.63","388.63","-","-2.42%"
"Dec 11, 2011","398.25","398.25","398.25","398.25","-","-1.92%"
"Dec 04, 2011","406.03","406.03","406.03","406.03","-","-1.24%"
"Nov 27, 2011","411.13","411.13","411.13","411.13","-","-0.49%"
"Nov 20, 2011","413.14","413.14","413.14","413.14","-","0.91%"
"Nov 13, 2011","409.41","409.41","409.41","409.41","-","-3.02%"
"Nov 06, 2011","422.14","422.14","422.14","422.14","-","-3.34%"
"Oct 30, 2011","436.72","436.72","436.72","436.72","-","-2.40%"
"Oct 23, 2011","447.44","447.44","447.44","447.44","-","3.09%"
"Oct 16, 2011","434.01","434.01","434.01","434.01","-","-1.58%"
"Oct 09, 2011","440.96","440.96","440.96","440.96","-","-1.20%"
"Oct 02, 2011","446.30","446.30","446.30","446.30","-","-2.12%"
"Sep 25, 2011","455.97","455.97","455.97","455.97","-","-2.80%"
"Sep 18, 2011","469.09","469.09","469.09","469.09","-","-1.48%"
"Sep 11, 2011","476.16","476.16","476.16","476.16","-","-3.04%"
"Sep 04, 2011","491.10","491.10","491.10","491.10","-","3.49%"
"Aug 28, 2011","474.54","474.54","474.54","474.54","-","8.14%"
"Aug 21, 2011","438.82","438.82","438.82","438.82","-","1.47%"
"Aug 14, 2011","432.48","432.48","432.48","432.48","-","3.75%"
"Aug 07, 2011","416.83","416.83","416.83","416.83","-","-4.53%"
"Jul 31, 2011","436.62","436.62","436.62","436.62","-","-1.32%"
"Jul 24, 2011","442.44","442.44","442.44","442.44","-","0.11%"
"Jul 17, 2011","441.96","441.96","441.96","441.96","-","0.09%"
"Jul 10, 2011","441.56","441.56","441.56","441.56","-","-3.17%"
"Jul 03, 2011","456.03","456.03","456.03","456.03","-","1.67%"
"Jun 26, 2011","448.52","448.52","448.52","448.52","-","-1.95%"
"Jun 19, 2011","457.45","457.45","457.45","457.45","-","-0.75%"
"Jun 12, 2011","460.90","460.90","460.90","460.90","-","0.14%"
"Jun 05, 2011","460.24","460.24","460.24","460.24","-","0.42%"
"May 29, 2011","458.32","458.32","458.32","458.32","-","6.97%"
"May 22, 2011","428.45","428.45","428.45","428.45","-","-5.32%"
"May 15, 2011","452.52","452.52","452.52","452.52","-","-7.41%"
"May 08, 2011","488.75","488.75","488.75","488.75","-","0.33%"
"May 01, 2011","487.16","487.16","487.16","487.16","-","-0.16%"
"Apr 24, 2011","487.92","487.92","487.92","487.92","-","2.34%"
"Apr 17, 2011","476.75","476.75","476.75","476.75","-","-2.49%"
"Apr 10, 2011","488.92","488.92","488.92","488.92","-","-1.88%"
"Apr 03, 2011","498.28","498.28","498.28","498.28","-","2.20%"
"Mar 27, 2011","487.57","487.57","487.57","487.57","-","-0.10%"
"Mar 20, 2011","488.07","488.07","488.07","488.07","-","-0.72%"
"Mar 13, 2011","491.61","491.61","491.61","491.61","-","-3.75%"
"Mar 06, 2011","510.74","510.74","510.74","510.74","-","6.91%"
"Feb 27, 2011","477.72","477.72","477.72","477.72","-","-2.65%"
"Feb 20, 2011","490.71","490.71","490.71","490.71","-","-5.43%"
"Feb 13, 2011","518.86","518.86","518.86","518.86","-","-3.94%"
"Feb 06, 2011","540.13","540.13","540.13","540.13","-","1.63%"
"Jan 23, 2011","531.47","531.47","531.47","531.47","-","0.59%"
"Jan 16, 2011","528.36","528.36","528.36","528.36","-","3.63%"
"Jan 09, 2011","509.86","509.86","509.86","509.86","-","1.13%"
"Jan 02, 2011","504.18","504.18","504.18","504.18","-","-1.83%"
"Dec 26, 2010","513.60","513.60","513.60","513.60","-","2.21%"
"Dec 19, 2010","502.49","502.49","502.49","502.49","-","-4.11%"
"Dec 12, 2010","524.03","524.03","524.03","524.03","-","4.39%"
"Dec 05, 2010","501.99","501.99","501.99","501.99","-","3.04%"
"Nov 28, 2010","487.18","487.18","487.18","487.18","-","6.11%"
"Nov 21, 2010","459.11","459.11","459.11","459.11","-","3.00%"
"Nov 14, 2010","445.73","445.73","445.73","445.73","-","-3.57%"
"Nov 07, 2010","462.24","462.24","462.24","462.24","-","-3.99%"
"Oct 31, 2010","481.46","481.46","481.46","481.46","-","1.03%"
"Oct 24, 2010","476.56","476.56","476.56","476.56","-","2.39%"
"Oct 17, 2010","465.45","465.45","465.45","465.45","-","-2.60%"
"Oct 10, 2010","477.89","477.89","477.89","477.89","-","-0.85%"
"Oct 03, 2010","481.98","481.98","481.98","481.98","-","2.26%"
"Sep 26, 2010","471.35","471.35","471.35","471.35","-","0.81%"
"Sep 19, 2010","467.58","467.58","467.58","467.58","-","-1.79%"
"Sep 12, 2010","476.11","476.11","476.11","476.11","-","1.19%"
"Sep 05, 2010","470.51","470.51","470.51","470.51","-","-2.31%"
"Aug 29, 2010","481.65","481.65","481.65","481.65","-","6.94%"
"Aug 22, 2010","450.41","450.41","450.41","450.41","-","-4.63%"
"Aug 15, 2010","472.26","472.26","472.26","472.26","-","0.66%"
"Aug 08, 2010","469.15","469.15","469.15","469.15","-","-6.50%"
"Aug 01, 2010","501.78","501.78","501.78","501.78","-","-2.04%"
"Jul 25, 2010","512.21","512.21","512.21","512.21","-","-0.62%"
"Jul 18, 2010","515.39","515.39","515.39","515.39","-","-1.16%"
"Jul 11, 2010","521.45","521.45","521.45","521.45","-","1.28%"
"Jul 04, 2010","514.84","514.84","514.84","514.84","-","-0.92%"
"Jun 27, 2010","519.60","519.60","519.60","519.60","-","-0.04%"
"Jun 20, 2010","519.80","519.80","519.80","519.80","-","-1.29%"
"Jun 13, 2010","526.57","526.57","526.57","526.57","-","1.36%"
"Jun 06, 2010","519.51","519.51","519.51","519.51","-","-0.82%"
"May 30, 2010","523.78","523.78","523.78","523.78","-","-0.67%"
"May 23, 2010","527.32","527.32","527.32","527.32","-","6.26%"
"May 16, 2010","496.24","496.24","496.24","496.24","-","-7.73%"
"May 09, 2010","537.83","537.83","537.83","537.83","-","-3.13%"
"May 02, 2010","555.20","555.20","555.20","555.20","-","-0.97%"
"Apr 25, 2010","560.62","560.62","560.62","560.62","-","1.66%"
"Apr 18, 2010","551.44","551.44","551.44","551.44","-","1.76%"
"Apr 11, 2010","541.88","541.88","541.88","541.88","-","0.30%"
"Apr 04, 2010","540.28","540.28","540.28","540.28","-","1.13%"
"Mar 28, 2010","534.26","534.26","534.26","534.26","-","0.64%"
"Mar 21, 2010","530.84","530.84","530.84","530.84","-","-2.21%"
"Mar 14, 2010","542.82","542.82","542.82","542.82","-","-3.30%"
"Mar 07, 2010","561.36","561.36","561.36","561.36","-","4.18%"
"Feb 28, 2010","538.84","538.84","538.84","538.84","-","4.22%"
"Feb 21, 2010","517.02","517.02","517.02","517.02","-","-3.51%"
"Feb 07, 2010","535.80","535.80","535.80","535.80","-","2.76%"
"Jan 31, 2010","521.39","521.39","521.39","521.39","-","3.25%"
"Jan 24, 2010","504.97","504.97","504.97","504.97","-","0.26%"
"Jan 17, 2010","503.64","503.64","503.64","503.64","-","-4.77%"
"Jan 10, 2010","528.89","528.89","528.89","528.89","-","-3.40%"
"Jan 03, 2010","547.50","547.50","547.50","547.50","-","4.09%"
"Dec 27, 2009","525.97","525.97","525.97","525.97","-","-0.30%"
"Dec 20, 2009","527.54","527.54","527.54","527.54","-","14.62%"
"Dec 13, 2009","460.26","460.26","460.26","460.26","-","-3.98%"
"Dec 06, 2009","479.32","479.32","479.32","479.32","-","-9.82%"
"Nov 29, 2009","531.53","531.53","531.53","531.53","-","1.01%"
"Nov 22, 2009","526.21","526.21","526.21","526.21","-","-11.17%"
"Nov 15, 2009","592.36","592.36","592.36","592.36","-","2.72%"
"Nov 08, 2009","576.70","576.70","576.70","576.70","-","0.51%"
"Nov 01, 2009","573.79","573.79","573.79","573.79","-","-5.36%"
"Oct 25, 2009","606.31","606.31","606.31","606.31","-","-3.27%"
"Oct 18, 2009","626.78","626.78","626.78","626.78","-","1.20%"
"Oct 11, 2009","619.37","619.37","619.37","619.37","-","4.39%"
"Oct 04, 2009","593.35","593.35","593.35","593.35","-","5.16%"
"Sep 27, 2009","564.25","564.25","564.25","564.25","-","-5.57%"
"Sep 20, 2009","597.56","597.56","597.56","597.56","-","1.78%"
"Sep 13, 2009","587.13","587.13","587.13","587.13","-","3.51%"
"Sep 06, 2009","567.22","567.22","567.22","567.22","-","4.81%"
"Aug 30, 2009","541.19","541.19","541.19","541.19","-","-1.24%"
"Aug 23, 2009","548.00","548.00","548.00","548.00","-","2.62%"
"Aug 16, 2009","534.00","534.00","534.00","534.00","-","2.49%"
"Aug 09, 2009","521.04","521.04","521.04","521.04","-","5.49%"
"Aug 02, 2009","493.91","493.91","493.91","493.91","-","3.62%"
"Jul 26, 2009","476.66","476.66","476.66","476.66","-","3.84%"
"Jul 19, 2009","459.03","459.03","459.03","459.03","-","6.43%"
"Jul 12, 2009","431.31","431.31","431.31","431.31","-","-0.87%"
"Jul 05, 2009","435.10","435.10","435.10","435.10","-","1.94%"
"Jun 28, 2009","426.82","426.82","426.82","426.82","-","-5.20%"
"Jun 21, 2009","450.23","450.23","450.23","450.23","-","-2.39%"
"Jun 14, 2009","461.26","461.26","461.26","461.26","-","-7.33%"
"Jun 07, 2009","497.75","497.75","497.75","497.75","-","4.39%"
"May 31, 2009","476.81","476.81","476.81","476.81","-","14.36%"
"May 24, 2009","416.94","416.94","416.94","416.94","-","2.09%"
"May 17, 2009","408.40","408.40","408.40","408.40","-","2.57%"
"May 10, 2009","398.16","398.16","398.16","398.16","-","4.85%"
"May 03, 2009","379.74","379.74","379.74","379.74","-","16.66%"
"Apr 26, 2009","325.52","325.52","325.52","325.52","-","4.31%"
"Apr 19, 2009","312.08","312.08","312.08","312.08","-","-8.02%"
"Apr 12, 2009","339.28","339.28","339.28","339.28","-","3.76%"
"Apr 05, 2009","326.97","326.97","326.97","326.97","-","5.20%"
"Mar 29, 2009","310.82","310.82","310.82","310.82","-","8.70%"
"Mar 22, 2009","285.95","285.95","285.95","285.95","-","9.40%"
"Mar 15, 2009","261.39","261.39","261.39","261.39","-","7.16%"
"Mar 08, 2009","243.92","243.92","243.92","243.92","-","1.98%"
"Mar 01, 2009","239.18","239.18","239.18","239.18","-","-0.39%"
"Feb 22, 2009","240.11","240.11","240.11","240.11","-","-2.82%"
"Feb 15, 2009","247.09","247.09","247.09","247.09","-","-8.30%"
"Feb 08, 2009","269.45","269.45","269.45","269.45","-","-2.91%"
"Feb 01, 2009","277.54","277.54","277.54","277.54","-","-7.63%"
"Jan 18, 2009","300.48","300.48","300.48","300.48","-","-1.57%"
"Jan 11, 2009","305.26","305.26","305.26","305.26","-","-2.44%"
"Jan 04, 2009","312.90","312.90","312.90","312.90","-","-0.14%"